movieNm,movieCd,openDt,salesAcc,audiAcc,scrnCnt,showTm,typeNm,nationNm,genreNm,director,actor1,actor2,showTypeGroupNm,showTypeNm,audits,commercial,first_until_weekday_audiAcc,first_until_weekday_salesAcc,1_weeks_audiAcc,1_weeks_salesAcc,2_weeks_audiAcc,2_weeks_salesAcc,3_weeks_audiAcc,3_weeks_salesAcc,4_weeks_audiAcc,4_weeks_salesAcc,5_weeks_audiAcc,5_weeks_salesAcc,6_weeks_audiAcc,6_weeks_salesAcc,7_weeks_audiAcc,7_weeks_salesAcc,8_weeks_audiAcc,8_weeks_salesAcc
트리플 엑스 리턴즈,20167716,2017-02-08,3920425995,469043,5611,,,,,,,,,,,0,368339.0,3117432595.0,428038.0,3582319195.0,469043.0,3920425995.0,469043.0,3920425995.0,469043.0,3920425995.0,469043.0,3920425995.0,469043.0,3920425995.0,469043.0,3920425995.0,469043.0,3920425995.0
트릭,20158982,2016-07-13,292185300,37584,2503,,,,,,,,,,,0,30622.0,239293500.0,37584.0,292185300.0,37584.0,292185300.0,37584.0,292185300.0,37584.0,292185300.0,37584.0,292185300.0,37584.0,292185300.0,37584.0,292185300.0,37584.0,292185300.0
트립 투 이탈리아,20159063,2015-06-04,88128400,11381,52,,,,,,,,,,,1,,,11381.0,88128400.0,11381.0,88128400.0,11381.0,88128400.0,11381.0,88128400.0,11381.0,88128400.0,11381.0,88128400.0,11381.0,88128400.0,11381.0,88128400.0
트와이스랜드,20184529,2018-12-07,57016000,6370,53,,,,,,,,,,,0,,,6370.0,57016000.0,6370.0,57016000.0,6370.0,57016000.0,6370.0,57016000.0,6370.0,57016000.0,6370.0,57016000.0,6370.0,57016000.0,6370.0,57016000.0
트웬티 해커,20216894,2021-03-24,8728000,1409,71,103.0,장편,한국,액션,한현석,권현빈, 임나영,2D,디지털,15세이상관람가,0,,,1409.0,8728000.0,1409.0,8728000.0,1409.0,8728000.0,1409.0,8728000.0,1409.0,8728000.0,1409.0,8728000.0,1409.0,8728000.0,1409.0,8728000.0
특명: 스피드 레스큐,20215931,2021-03-29,2038000,406,21,82.0,장편,홍콩,액션,,왕해상,,2D,디지털,15세이상관람가,0,,,406.0,2038000.0,406.0,2038000.0,406.0,2038000.0,406.0,2038000.0,406.0,2038000.0,406.0,2038000.0,406.0,2038000.0,406.0,2038000.0
특별수사: 사형수의 편지,20159645,2016-06-16,9786437865,1223492,10439,,,,,,,,,,,0,12164.0,98840000.0,726444.0,5801784444.0,1099284.0,8784233365.0,1223492.0,9786437865.0,1223492.0,9786437865.0,1223492.0,9786437865.0,1223492.0,9786437865.0,1223492.0,9786437865.0,1223492.0,9786437865.0
특별시민,20162871,2017-04-26,10422152245,1351694,11185,,,,,,,,,,,0,904244.0,6990792645.0,1136198.0,8690602445.0,1345697.0,10377434945.0,1351694.0,10422152245.0,1351694.0,10422152245.0,1351694.0,10422152245.0,1351694.0,10422152245.0,1351694.0,10422152245.0,1351694.0,10422152245.0
특송,20192354,2022-01-12,4154042400,439188,14972,108.0,장편,한국,범죄,박대민,박소담, 송새벽,2D,디지털,15세이상관람가,0,6286.0,66835100.0,271889.0,2607096120.0,418144.0,3968860760.0,431904.0,4090305730.0,439188.0,4154042400.0,439188.0,4154042400.0,439188.0,4154042400.0,439188.0,4154042400.0,439188.0,4154042400.0
특수요원 빼꼼,20224891,2022-06-01,92222100,9929,448,92.0,장편,중국,애니메이션,장양,박시윤, 장병관,2D,디지털 더빙,전체관람가,1,7002.0,64881100.0,9929.0,92222100.0,9929.0,92222100.0,9929.0,92222100.0,9929.0,92222100.0,9929.0,92222100.0,9929.0,92222100.0,9929.0,92222100.0,9929.0,92222100.0
특종: 량첸살인기,20145504,2015-10-22,4702838118,609717,7663,,,,,,,,,,,0,401536.0,3151006025.0,495248.0,3810793025.0,609717.0,4702838118.0,609717.0,4702838118.0,609717.0,4702838118.0,609717.0,4702838118.0,609717.0,4702838118.0,609717.0,4702838118.0,609717.0,4702838118.0
티켓 투 파라다이스,20227338,2022-10-12,471297764,49340,3737,103.0,장편,미국,멜로/로맨스,올 파커,줄리아 로버츠, 조지 클루니,2D,디지털,12세이상관람가,0,42365.0,406395158.0,49340.0,471297764.0,49340.0,471297764.0,49340.0,471297764.0,49340.0,471297764.0,49340.0,471297764.0,49340.0,471297764.0,49340.0,471297764.0,49340.0,471297764.0
티탄,20210972,2021-12-09,81539900,8026,49,108.0,장편,프랑스,드라마,줄리아 듀코나우,뱅상 랭동,,2D,디지털,청소년관람불가,1,,,,,8026.0,81539900.0,8026.0,81539900.0,8026.0,81539900.0,8026.0,81539900.0,8026.0,81539900.0,8026.0,81539900.0,8026.0,81539900.0
"틱, 틱... 붐!",20211313,2021-11-12,70373780,7757,405,120.0,장편,미국,드라마,린-마누엘 미란다,앤드류 가필드, 알렉산드라 쉽,2D,디지털,12세이상관람가,0,7028.0,63165780.0,7757.0,70373780.0,7757.0,70373780.0,7757.0,70373780.0,7757.0,70373780.0,7757.0,70373780.0,7757.0,70373780.0,7757.0,70373780.0,7757.0,70373780.0
틴에이지 크라켄 루비,20232601,2023-07-25,246159950,31140,416,91.0,장편,미국,애니메이션,커크 드 미코,,,"2D, 2D","디지털, 디지털 더빙",전체관람가,0,25390.0,204829450.0,25390.0,204829450.0,31140.0,246159950.0,31140.0,246159950.0,31140.0,246159950.0,31140.0,246159950.0,31140.0,246159950.0,31140.0,246159950.0,31140.0,246159950.0
틸,20230608,2023-03-22,32040000,3560,14,130.0,장편,미국,드라마,치노늬 추크우,다니엘 데드와일러, 제일린 홀,2D,디지털,12세이상관람가,0,,,3560.0,32040000.0,3560.0,32040000.0,3560.0,32040000.0,3560.0,32040000.0,3560.0,32040000.0,3560.0,32040000.0,3560.0,32040000.0,3560.0,32040000.0
팅커 테일러 솔저 스파이,20124134,2012-02-09,720404400,95541,660,127.0,장편,영국,스릴러,토마스 알프레드슨,게리 올드만, 콜린 퍼스,"필름, 2D","필름, 디지털",15세이상관람가,0,,,,,,,,,,,,,,,,,,
파더 앤 도터,20156275,2015-12-10,445520100,58177,2065,,,,,,,,,,,0,46792.0,363993200.0,58177.0,445520100.0,58177.0,445520100.0,58177.0,445520100.0,58177.0,445520100.0,58177.0,445520100.0,58177.0,445520100.0,58177.0,445520100.0,58177.0,445520100.0
파도가 지나간 자리,20168750,2017-03-08,576219600,74284,2844,,,,,,,,,,,1,38111.0,305262100.0,49701.0,390468700.0,72481.0,563988100.0,74284.0,576219600.0,74284.0,576219600.0,74284.0,576219600.0,74284.0,576219600.0,74284.0,576219600.0,74284.0,576219600.0
파라노말 액티비티: 더 고스트 디멘션,20162621,2016-04-21,439691400,53069,2289,,,,,,,,,,,0,45091.0,376898800.0,53069.0,439691400.0,53069.0,439691400.0,53069.0,439691400.0,53069.0,439691400.0,53069.0,439691400.0,53069.0,439691400.0,53069.0,439691400.0,53069.0,439691400.0
파리로 가는 길,20178762,2017-08-03,667545000,84336,849,,,,,,,,,,,1,20761.0,168591600.0,34437.0,268514000.0,66754.0,527147800.0,84336.0,667545000.0,84336.0,667545000.0,84336.0,667545000.0,84336.0,667545000.0,84336.0,667545000.0,84336.0,667545000.0
파리의 인어,20200749,2020-07-23,186192500,21803,1241,102.0,장편,프랑스,멜로/로맨스,마티아스 마르지유,,,2D,디지털,12세이상관람가,1,16653.0,145783000.0,21803.0,186192500.0,21803.0,186192500.0,21803.0,186192500.0,21803.0,186192500.0,21803.0,186192500.0,21803.0,186192500.0,21803.0,186192500.0,21803.0,186192500.0
파묘,20234675,2024-02-22,105793369208,10957294,73860,133.0,장편,한국,미스터리,장재현,최민식, 김고은,"2D, 2D, 2D, 4D, ScreenX","디지털, 디지털 영문자막, 디지털 가치봄, 4D, ScreenX",15세이상관람가,0,2301437.0,22416849444.0,3312940.0,31463851045.0,6606381.0,63426277403.0,8412540.0,81022691955.0,9522752.0,91891743687.0,10471508.0,101006889914.0,10957294.0,105793369208.0,10957294.0,105793369208.0,10957294.0,105793369208.0
파벨만스,20230767,2023-03-22,704236972,69612,4721,150.0,장편,미국,드라마,스티븐 스필버그,미쉘 윌리엄스, 폴 다노,2D,디지털,12세이상관람가,0,35345.0,369650693.0,42548.0,439119255.0,61222.0,620690459.0,69612.0,704236972.0,69612.0,704236972.0,69612.0,704236972.0,69612.0,704236972.0,69612.0,704236972.0,69612.0,704236972.0
파비안느에 관한 진실,20196293,2019-12-05,240007280,32441,311,,,,,,,,,,,1,,,17753.0,126544440.0,17753.0,126544440.0,32441.0,240007280.0,32441.0,240007280.0,32441.0,240007280.0,32441.0,240007280.0,32441.0,240007280.0,32441.0,240007280.0
파운더,20172125,2017-04-20,201274700,25278,1646,,,,,,,,,,,1,19866.0,161891100.0,25278.0,201274700.0,25278.0,201274700.0,25278.0,201274700.0,25278.0,201274700.0,25278.0,201274700.0,25278.0,201274700.0,25278.0,201274700.0,25278.0,201274700.0
파울볼,20157587,2015-04-02,178273700,23155,1286,,,,,,,,,,,1,18710.0,146338600.0,23155.0,178273700.0,23155.0,178273700.0,23155.0,178273700.0,23155.0,178273700.0,23155.0,178273700.0,23155.0,178273700.0,23155.0,178273700.0,23155.0,178273700.0
파워레인져스: 더 비기닝,20179662,2017-04-20,547831061,69418,2580,,,,,,,,,,,0,62029.0,493400961.0,69418.0,547831061.0,69418.0,547831061.0,69418.0,547831061.0,69418.0,547831061.0,69418.0,547831061.0,69418.0,547831061.0,69418.0,547831061.0,69418.0,547831061.0
파워배틀 와치카 미니카 배틀리그: 불꽃의 질주,20165981,2016-08-17,165449000,21280,170,,,,,,,,,,,1,21280.0,165449000.0,21280.0,165449000.0,21280.0,165449000.0,21280.0,165449000.0,21280.0,165449000.0,21280.0,165449000.0,21280.0,165449000.0,21280.0,165449000.0,21280.0,165449000.0
파워배틀 와치카: 와치가면의 역습,20175581,2017-06-01,139593500,19331,163,,,,,,,,,,,0,,,19331.0,139593500.0,19331.0,139593500.0,19331.0,139593500.0,19331.0,139593500.0,19331.0,139593500.0,19331.0,139593500.0,19331.0,139593500.0,19331.0,139593500.0
파이널 포트레이트,20189743,2018-09-27,86476966,9778,155,,,,,,,,,,,1,,,9778.0,86476966.0,9778.0,86476966.0,9778.0,86476966.0,9778.0,86476966.0,9778.0,86476966.0,9778.0,86476966.0,9778.0,86476966.0,9778.0,86476966.0
파이브 피트,20198403,2019-04-10,703309590,80608,2619,,,,,,,,,,,0,67395.0,594196760.0,80608.0,703309590.0,80608.0,703309590.0,80608.0,703309590.0,80608.0,703309590.0,80608.0,703309590.0,80608.0,703309590.0,80608.0,703309590.0,80608.0,703309590.0
파이어스타터,20224782,2022-05-19,7571000,1506,11,94.0,장편,미국,공포(호러),키이스 토마스,잭 에프런, 글로리아 루벤,2D,디지털,12세이상관람가,0,,,1506.0,7571000.0,1506.0,7571000.0,1506.0,7571000.0,1506.0,7571000.0,1506.0,7571000.0,1506.0,7571000.0,1506.0,7571000.0,1506.0,7571000.0
파이어하트,20231589,2023-06-28,139248300,16491,387,92.0,장편,프랑스,애니메이션,시어도어 타이,엘리스 폴, 뱅상 카셀,2D,디지털,전체관람가,1,16491.0,139248300.0,16491.0,139248300.0,16491.0,139248300.0,16491.0,139248300.0,16491.0,139248300.0,16491.0,139248300.0,16491.0,139248300.0,16491.0,139248300.0,16491.0,139248300.0
파이트 클럽 ,19990303,1999-11-13,44676900,5860,195,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
파이프라인,20194461,2021-05-26,1216420450,139818,8366,107.0,장편,한국,범죄,유하,서인국, 이수혁,"2D, 2D","디지털, 디지털 가치봄",15세이상관람가,0,89406.0,780008660.0,102578.0,895893630.0,127749.0,1123986300.0,135224.0,1191080750.0,135224.0,1191080750.0,135224.0,1191080750.0,135224.0,1191080750.0,135224.0,1191080750.0,135224.0,1191080750.0
파티마의 기적 ,20206710,2020-12-03,121414600,15154,1249,,,,,,,,,,,1,9834.0,77341200.0,12682.0,100295000.0,15154.0,121414600.0,15154.0,121414600.0,15154.0,121414600.0,15154.0,121414600.0,15154.0,121414600.0,15154.0,121414600.0,15154.0,121414600.0
파힘,20202924,2021-01-21,43239700,5652,835,108.0,장편,프랑스,드라마,피에르 프랑소와 마틴 라발,제라르 드빠르디유,,2D,디지털,전체관람가,1,4701.0,35937300.0,5652.0,43239700.0,5652.0,43239700.0,5652.0,43239700.0,5652.0,43239700.0,5652.0,43239700.0,5652.0,43239700.0,5652.0,43239700.0,5652.0,43239700.0
판도라,20144641,2016-12-07,35901476264,4559238,26357,,,,,,,,,,,0,1459251.0,11799350810.0,1785371.0,14190636710.0,3381773.0,26767325962.0,4046971.0,31966287664.0,4467507.0,35181205364.0,4559238.0,35901476264.0,4559238.0,35901476264.0,4559238.0,35901476264.0,4559238.0,35901476264.0
판소리 복서,20184243,2019-10-09,190616980,25300,2086,,,,,,,,,,,1,16827.0,137526400.0,19196.0,155022820.0,25300.0,190616980.0,25300.0,190616980.0,25300.0,190616980.0,25300.0,190616980.0,25300.0,190616980.0,25300.0,190616980.0,25300.0,190616980.0
판의 미로 - 오필리아와 세 개의 열쇠,20060347,2006-11-30,2908940848,486208,230,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,
판타스틱 4,20157531,2015-08-20,3006485500,396718,4089,,,,,,,,,,,0,300066.0,2302191800.0,354682.0,2691542600.0,396718.0,3006485500.0,396718.0,3006485500.0,396718.0,3006485500.0,396718.0,3006485500.0,396718.0,3006485500.0,396718.0,3006485500.0,396718.0,3006485500.0
판타스틱 단편 걸작선 1,20179245,,156000000,26000,12,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
팔로우,20157394,2015-04-02,243604843,29355,1136,,,,,,,,,,,1,24310.0,204480543.0,29355.0,243604843.0,29355.0,243604843.0,29355.0,243604843.0,29355.0,243604843.0,29355.0,243604843.0,29355.0,243604843.0,29355.0,243604843.0,29355.0,243604843.0
팜 스프링스,20216050,2021-08-19,35308470,4095,239,90.0,장편,미국,코미디,맥스 바버카우,앤디 샘버그, 크리스틴 밀리오티,2D,디지털,15세이상관람가,1,,,4095.0,35308470.0,4095.0,35308470.0,4095.0,35308470.0,4095.0,35308470.0,4095.0,35308470.0,4095.0,35308470.0,4095.0,35308470.0,4095.0,35308470.0
패딩턴,20144523,2015-01-07,2250365229,304134,3958,,,,,,,,,,,0,194886.0,1466833529.0,235622.0,1753710029.0,304134.0,2250365229.0,304134.0,2250365229.0,304134.0,2250365229.0,304134.0,2250365229.0,304134.0,2250365229.0,304134.0,2250365229.0,304134.0,2250365229.0
패딩턴 2,20178672,2018-02-08,2409734600,320132,6962,,,,,,,,,,,1,126182.0,987049200.0,162410.0,1243445000.0,249499.0,1896691300.0,303113.0,2286271300.0,320132.0,2409734600.0,320132.0,2409734600.0,320132.0,2409734600.0,320132.0,2409734600.0,320132.0,2409734600.0
패러렐 마더스,20219344,2022-03-31,56850000,6112,376,122.0,장편,스페인,멜로/로맨스,페드로 알모도바르,페넬로페 크루즈, 밀레나 스밋,2D,디지털,15세이상관람가,1,5341.0,49666400.0,6112.0,56850000.0,6112.0,56850000.0,6112.0,56850000.0,6112.0,56850000.0,6112.0,56850000.0,6112.0,56850000.0,6112.0,56850000.0,6112.0,56850000.0
패션 오브 크라이스트,20040525,2004-04-02,5477068500,859337,838,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
패스트 라이브즈,20234789,2024-03-06,1062543631,114943,8355,105.0,장편,미국,드라마,셀린 송,그레타 리, 유태오,"2D, 2D","디지털, 디지털 영문자막",12세이상관람가,0,5851.0,56643076.0,67148.0,596619912.0,94281.0,860519705.0,111088.0,1028662814.0,114943.0,1062543631.0,114943.0,1062543631.0,114943.0,1062543631.0,114943.0,1062543631.0,114943.0,1062543631.0
패신저스,20161084,2017-01-04,5454134418,666285,6559,,,,,,,,,,,0,504393.0,4176443418.0,574480.0,4713278418.0,666285.0,5454134418.0,666285.0,5454134418.0,666285.0,5454134418.0,666285.0,5454134418.0,666285.0,5454134418.0,666285.0,5454134418.0,666285.0,5454134418.0
패왕별희 디 오리지널,20173226,2017-03-30,1257669382,136246,8131,171.0,장편,중국,드라마,첸 카이거,장국영, 공리,2D,디지털,15세이상관람가,1,,,,,,,,,,,,,,,,,,
패터슨,20176049,2017-12-21,163090900,20425,170,,,,,,,,,,,1,,,20425.0,163090900.0,20425.0,163090900.0,20425.0,163090900.0,20425.0,163090900.0,20425.0,163090900.0,20425.0,163090900.0,20425.0,163090900.0,20425.0,163090900.0
패트리어트 데이,20171781,2017-04-06,545035118,68753,2197,,,,,,,,,,,0,58122.0,468198618.0,68753.0,545035118.0,68753.0,545035118.0,68753.0,545035118.0,68753.0,545035118.0,68753.0,545035118.0,68753.0,545035118.0,68753.0,545035118.0,68753.0,545035118.0
패트와 매트: 우당탕탕 크리스마스,20197981,2019-11-07,42900040,5194,176,,,,,,,,,,,1,5194.0,42900040.0,5194.0,42900040.0,5194.0,42900040.0,5194.0,42900040.0,5194.0,42900040.0,5194.0,42900040.0,5194.0,42900040.0,5194.0,42900040.0,5194.0,42900040.0
팬,20150562,2015-10-08,1383363192,180105,3041,,,,,,,,,,,0,144820.0,1128565092.0,162788.0,1253428692.0,180105.0,1383363192.0,180105.0,1383363192.0,180105.0,1383363192.0,180105.0,1383363192.0,180105.0,1383363192.0,180105.0,1383363192.0,180105.0,1383363192.0
팬데믹,20201265,2020-07-22,173340460,19945,2366,97.0,장편,미국,스릴러,,프리다 핀토, 레슬리 오덤 주니어,2D,디지털,15세이상관람가,1,17104.0,150209600.0,19945.0,173340460.0,19945.0,173340460.0,19945.0,173340460.0,19945.0,173340460.0,19945.0,173340460.0,19945.0,173340460.0,19945.0,173340460.0,19945.0,173340460.0
퍼스트 러브,20207531,2020-12-17,10578140,1244,78,107.0,장편,일본,범죄,미이케 다카시,소메타니 쇼타, 오모리 나오,2D,디지털,청소년관람불가,1,,,1244.0,10578140.0,1244.0,10578140.0,1244.0,10578140.0,1244.0,10578140.0,1244.0,10578140.0,1244.0,10578140.0,1244.0,10578140.0,1244.0,10578140.0
퍼스트 카우,20210302,2021-11-04,33040170,3666,63,121.0,장편,미국,드라마,켈리 레인하르트,,,2D,디지털,12세이상관람가,1,3666.0,33040170.0,3666.0,33040170.0,3666.0,33040170.0,3666.0,33040170.0,3666.0,33040170.0,3666.0,33040170.0,3666.0,33040170.0,3666.0,33040170.0,3666.0,33040170.0
퍼스트맨,20186321,2018-10-18,5984305239,650338,10871,,,,,,,,,,,0,423192.0,3930546257.0,519385.0,4747970157.0,650338.0,5984305239.0,650338.0,5984305239.0,650338.0,5984305239.0,650338.0,5984305239.0,650338.0,5984305239.0,650338.0,5984305239.0,650338.0,5984305239.0
퍼시픽 림: 업라이징,20174603,2018-03-21,8891755095,1068265,11358,,,,,,,,,,,0,858401.0,7277886142.0,946696.0,7972031842.0,1063722.0,8858178395.0,1068265.0,8891755095.0,1068265.0,8891755095.0,1068265.0,8891755095.0,1068265.0,8891755095.0,1068265.0,8891755095.0,1068265.0,8891755095.0
퍼펙트 케어,20214848,2021-02-19,199303090,23579,2118,118.0,장편,미국,범죄,J 블레이크슨,로자먼드 파이크, 피터 딘클리지,2D,디지털,15세이상관람가,0,11370.0,93231730.0,17968.0,148419560.0,23579.0,199303090.0,23579.0,199303090.0,23579.0,199303090.0,23579.0,199303090.0,23579.0,199303090.0,23579.0,199303090.0,23579.0,199303090.0
퍼펙트맨,20184483,2019-10-02,10263608670,1232676,16378,,,,,,,,,,,0,89842.0,673818020.0,766240.0,6344252140.0,1083592.0,9031289730.0,1201326.0,10016023300.0,1231274.0,10255904170.0,1232676.0,10263608670.0,1232676.0,10263608670.0,1232676.0,10263608670.0,1232676.0,10263608670.0
퍼피 구조대 더 무비,20219381,2021-08-18,505210250,57721,2997,86.0,장편,미국,애니메이션,캘런 브런커,정선혜, 신용우,"2D, 2D","디지털, 디지털 더빙",전체관람가,0,33720.0,295704440.0,37780.0,329376360.0,51780.0,453798020.0,57721.0,505210250.0,57721.0,505210250.0,57721.0,505210250.0,57721.0,505210250.0,57721.0,505210250.0,57721.0,505210250.0
퍼피 구조대: 더 마이티 무비,20234253,2023-10-06,1519160747,166362,4954,92.0,장편,미국,애니메이션,캘런 브런커,정선혜, 박지윤,"2D, 2D","디지털, 디지털 더빙",전체관람가,0,49099.0,465740541.0,79503.0,747914794.0,114678.0,1074575056.0,114678.0,1074575056.0,114678.0,1074575056.0,114678.0,1074575056.0,114678.0,1074575056.0,114678.0,1074575056.0,114678.0,1074575056.0
페르디난드,20177104,2018-01-03,3712452400,512168,6813,,,,,,,,,,,0,355767.0,2625604300.0,408266.0,2980709200.0,508692.0,3691378900.0,512168.0,3712452400.0,512168.0,3712452400.0,512168.0,3712452400.0,512168.0,3712452400.0,512168.0,3712452400.0,512168.0,3712452400.0
페르시아어 수업,20228371,2022-12-15,40000799,4324,71,128.0,장편,러시아,드라마,바딤 피얼먼,나우엘 페레즈 비스카야트, 라르스 아이딩어,2D,디지털,15세이상관람가,1,4324.0,40000799.0,4324.0,40000799.0,4324.0,40000799.0,4324.0,40000799.0,4324.0,40000799.0,4324.0,40000799.0,4324.0,40000799.0,4324.0,40000799.0,4324.0,40000799.0
페어웰,20204333,2021-02-04,73420000,8692,860,100.0,장편,미국,가족,룰루 왕,아콰피나, 자오 슈젠,2D,디지털,전체관람가,1,7468.0,62761000.0,8692.0,73420000.0,8692.0,73420000.0,8692.0,73420000.0,8692.0,73420000.0,8692.0,73420000.0,8692.0,73420000.0,8692.0,73420000.0,8692.0,73420000.0
페이트 스테이 나이트 헤븐즈필 제1장 프레시지 플라워,20175611,2017-11-16,96536100,12567,336,,,,,,,,,,,1,,,12567.0,96536100.0,12567.0,96536100.0,12567.0,96536100.0,12567.0,96536100.0,12567.0,96536100.0,12567.0,96536100.0,12567.0,96536100.0,12567.0,96536100.0
페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,20198603,2019-03-21,232331170,25629,421,,,,,,,,,,,1,24340.0,221594940.0,25629.0,232331170.0,25629.0,232331170.0,25629.0,232331170.0,25629.0,232331170.0,25629.0,232331170.0,25629.0,232331170.0,25629.0,232331170.0,25629.0,232331170.0
페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,20203842,2020-10-22,686471120,75739,2173,122.0,장편,일본,애니메이션,스도 토모노리,스기야마 노리아키, 시타야 노리코,"2D, 4D","디지털, 4D",15세이상관람가,0,31004.0,284554000.0,36234.0,326264610.0,52629.0,479082420.0,61379.0,560856260.0,63474.0,578725180.0,68538.0,622175410.0,72084.0,654028380.0,74061.0,671654770.0,75739.0,686471120.0
페인 앤 글로리,20191109,2020-02-05,182095980,24086,1063,113.0,장편,스페인,드라마,페드로 알모도바르,페넬로페 크루즈, 안토니오 반데라스,2D,디지털,청소년관람불가,1,19008.0,148008640.0,24086.0,182095980.0,24086.0,182095980.0,24086.0,182095980.0,24086.0,182095980.0,24086.0,182095980.0,24086.0,182095980.0,24086.0,182095980.0,24086.0,182095980.0
